Date,Open,High,Low,Close,Volume
2010-01-04,29.719566415010657,29.80752318994055,28.996367715399003,29.17228126525879,390000
2010-01-05,29.17228067765958,29.387285087577567,28.82045358502664,29.367738723754883,430000
2010-01-06,29.31887541373142,30.169123620908945,29.31887541373142,29.748886108398438,848900
2010-01-07,29.670696437959172,29.98343074673688,29.123409533554675,29.700014114379883,426600
2010-01-08,29.524105584903733,29.582744675733554,29.299327995520915,29.31887435913086,253200
2010-01-11,29.348191524449252,29.426375108504605,29.07454804823368,29.25046157836914,676500
2010-01-12,29.309098452895594,29.69024318764092,29.162504467535367,29.475238800048828,742000
2010-01-13,29.416603409522907,29.602290130025782,29.416603409522907,29.46546745300293,394400
2010-01-14,29.40683051765948,29.4166036992605,29.211370613726668,29.23091697692871,301100
2010-01-15,29.094095394985285,29.240689387045272,28.009296498462653,28.292713165283203,766000
2010-01-19,28.1852050010907,28.1852050010907,27.178589871036245,27.315412521362305,1531700
2010-01-20,27.178592020355033,27.46200865897452,27.061317583993805,27.35450553894043,957600
2010-01-21,27.35450971629448,27.755200852465425,27.276326125432927,27.40337562561035,681800
2010-01-22,27.559740667976612,27.725881018666055,27.295870370285666,27.374053955078125,595600
2010-01-25,27.34473019611235,27.59882727352542,27.276319802971027,27.315412521362305,256500
2010-01-26,27.198142699395905,28.09725493177444,27.198142699395905,27.706336975097656,302600
2010-01-27,27.58905493787671,28.57612373892996,27.374050572277934,28.24384307861328,475200
2010-01-28,28.097252039046484,28.370895512569437,27.921338510641988,28.116798400878906,495200
2010-01-29,28.17543694735899,28.243847352946,27.364281533603215,27.481557846069336,389800
2010-02-01,27.569514680999614,27.813838640373422,27.559743362983276,27.76497459411621,400800
2010-02-02,27.74542127138169,27.940881135476516,27.26654665479712,27.325183868408203,536200
2010-02-03,27.325185997828346,27.49132633604305,27.26654877964773,27.35450553894043,309300
2010-02-04,27.295868583142582,27.305641763607223,27.08086234100765,27.11995506286621,617700
2010-02-05,27.1199566467242,27.18836704992841,26.044930965396667,27.07109260559082,645500
2010-02-08,27.10041168353284,27.276325223163276,26.758357785811853,27.002681732177734,632500
2010-02-09,26.953815339308928,27.46200955082779,26.953815339308928,27.20791244506836,1451000
2010-02-10,27.32518688523818,27.452236370139705,26.88540493853593,27.20791244506836,496600
2010-02-11,27.071087212767978,27.54018862475615,27.071087212767978,27.383821487426758,346900
2010-02-12,27.0808642297019,27.745425635297185,26.904952561200535,27.6672420501709,875600
2010-02-16,27.46201423859194,27.76497543546365,27.31542023133427,27.60860824584961,213500
2010-02-17,27.432692621974006,27.657470207081257,27.217688218485822,27.305644989013672,456100
2010-02-18,27.139505019693907,27.46201256158396,27.032001884382613,27.364282608032227,613800
2010-02-19,27.198140423284162,27.589058347246475,27.198140423284162,27.374053955078125,152500
2010-02-22,27.364282316507357,27.774746625816718,27.256779182341344,27.598833084106445,290500
2010-02-23,27.77474506014496,27.77474506014496,27.18836724217964,27.374053955078125,390400
2010-02-24,27.354503407235452,27.364276586844532,27.247000295578953,27.325183868408203,263000
2010-02-25,27.198143998839676,27.42292160166253,27.198143998839676,27.344738006591797,328900
2010-02-26,27.442460618216963,27.657464981079105,27.325184324991785,27.6574649810791,632800
2010-03-01,27.8138423906427,28.08748593309379,27.57929158170354,27.755205154418945,321800
2010-03-02,27.755192972573234,27.99951685765582,27.159043960521174,27.383821487426758,468000
2010-03-03,27.305644767782944,27.49132962490949,26.748586468315743,27.002681732177734,663200
2010-03-04,26.944041850377076,27.305642075525096,26.435847644672027,26.62153434753418,294700
2010-03-05,26.650858631676293,26.953819827277353,26.64108544936091,26.758359909057617,716400
2010-03-08,26.621535154477332,28.6836297174883,26.55312475241333,28.370895385742188,680100
2010-03-09,28.116796198293915,28.263390172466046,27.334958562636707,27.804061889648438,706800
2010-03-10,27.70633818530258,28.136348888451717,27.70633818530258,27.882251739501953,413000
2010-03-11,27.940886660934755,27.950659842476536,27.364281998276148,27.549968719482422,479100
2010-03-12,27.784517634895767,28.05815924367574,27.364280176790924,27.55974006652832,537800
2010-03-15,27.43269179330872,27.549968105151187,27.256778257566886,27.462011337280273,463300
2010-03-16,27.422916338472582,27.510873099051395,27.34473275840737,27.413143157958984,623800
2010-03-17,27.510874762454012,27.510874762454012,27.364280773973608,27.374053955078125,415200
2010-03-18,27.374058272161786,27.852933037543036,27.364285089515963,27.72588539123535,232800
2010-03-19,27.647697448730465,27.882248203233893,27.1492763963943,27.64769744873047,462000
2010-03-22,27.579284564267134,28.11679832902315,27.501100981180908,27.55974006652832,253800
2010-03-23,27.413146652786182,27.77474692171446,27.178595882688306,27.364282608032227,341500
2010-03-24,27.36427512924976,27.618372193420846,27.188361633743366,27.383821487426758,628600
2010-03-25,27.432693016305294,27.79429328523357,27.2860990179996,27.364282608032227,230300
2010-03-26,27.383829435862832,27.49133070895306,27.3349635262365,27.432693481445312,314300
2010-03-29,27.422919834545738,27.589060196370543,27.119958656174795,27.364282608032227,317000
2010-03-30,27.471785128559404,27.57928639742113,27.207914819087947,27.276325225830078,732900
2010-03-31,27.295869774595932,27.716107232700775,27.295869774595932,27.55974006652832,480200
2010-04-01,27.60860263644783,27.774742974662534,27.237231102579205,27.35450553894043,537000
2010-04-05,27.051545604924573,27.422917155285024,26.904951620941336,27.256776809692383,406400
2010-04-06,27.09063829209435,27.549968500691328,26.963590661147723,27.520648956298828,543700
2010-04-07,27.38382382482609,27.540190975502505,26.89517601295144,27.178590774536133,548500
2010-04-08,27.032001422559386,27.295871733427884,26.89518060835074,27.022228240966797,318300
2010-04-09,27.178597634061006,27.45224114883053,27.012457261530216,27.344738006591797,411400
2010-04-12,27.2470065798434,27.647699580058188,27.139505307436167,27.40337562561035,181300
2010-04-13,27.364283072012302,27.69656380129596,27.354509890087034,27.432693481445312,938700
2010-04-14,27.38382517965878,27.989747452497408,27.38382517965878,27.911563873291016,1019800
