Date,Open,High,Low,Close,Volume
2010-01-04,7.5999081813056755,7.663210328805437,7.540222707998762,7.6017165184021,6864000
2010-01-05,7.581822966010267,7.768113463703564,7.551076399269143,7.75907039642334,5797600
2010-01-06,7.992381393192156,8.406560195555628,7.959825811961921,8.270912170410156,20658800
2010-01-07,8.198572991520496,8.478912311364425,8.081011007420441,8.411992073059082,12490400
2010-01-08,8.484336445471884,8.529552478690118,8.330602208506651,8.496996879577637,6632400
2010-01-11,8.493378015422923,8.496995380235107,8.274532618849225,8.33060073852539,7970000
2010-01-12,8.274532526652557,8.370390278311095,8.238359568875556,8.328791618347168,5054800
2010-01-13,8.355923654654061,8.487954397990158,8.298047183327059,8.444546699523926,5322000
2010-01-14,8.399328087233922,8.551253950359476,8.325173837966792,8.374007225036621,5339200
2010-01-15,8.229316684251206,8.464439880098595,8.214847224843096,8.294427871704102,6596800
2010-01-19,7.873014107994465,8.406563344762716,7.840458514568485,8.106328964233398,18768800
2010-01-20,8.057495692864542,8.073773489817473,7.797051631559458,8.005044937133789,7822800
2010-01-21,8.006855729570992,8.077392635268902,7.860355524700129,7.869398593902588,6308000
2010-01-22,7.885675548981804,7.948978406495912,7.659595393449735,7.695768356323242,4772800
2010-01-25,7.740981028285607,7.748215755709227,7.601715630118064,7.712042808532715,4234800
2010-01-26,7.692153375532166,7.710240207546597,7.607147679861673,7.623425483703613,4563200
2010-01-27,7.580015227805562,7.661404219645795,7.551076996255909,7.641509056091309,4357600
2010-01-28,7.677682516413874,7.677682516413874,7.417237725618245,7.504053115844727,5966800
2010-01-29,7.527562471128577,7.688531384554292,7.496815910110937,7.502241611480713,5723200
2010-02-01,7.522136921085585,7.599908528678127,7.485963968028779,7.511284828186035,5687600
2010-02-02,7.547460569426929,7.786201181879077,7.531182769035103,7.768115043640137,7950000
2010-02-03,7.7337476395527895,7.815136612302758,7.717469845002796,7.780772686004639,4773200
2010-02-04,7.7373669068565265,7.7572620706376,7.6017188155585265,7.6216139793396,6236800
2010-02-05,7.655978154599842,7.71928031751278,7.476922381023229,7.594484329223633,7738800
2010-02-08,7.59087017866522,7.5962958835148235,7.4389442333972395,7.453413009643555,6296000
2010-02-09,7.5565031614062965,7.704811693415203,7.516713521804674,7.657787322998047,5453200
2010-02-10,7.67969753618616,7.778295117484051,7.553710615686557,7.582924842834473,4502800
2010-02-11,7.540930530970645,7.699782870645134,7.480676483448136,7.694305419921875,3526000
2010-02-12,7.623095954428459,7.679698833820124,7.566493075036794,7.6377034187316895,4262400
2010-02-16,7.705260336630256,7.853157065259723,7.67056796105769,7.847679615020752,4319200
2010-02-17,7.862288429547626,7.913413164627611,7.776471312929987,7.87324333190918,3233200
2010-02-18,7.889673972106471,7.971839197332483,7.876892792240432,7.96818733215332,3139600
2010-02-19,7.918888787628717,8.048527573330578,7.913411337712481,8.010183334350586,3437200
2010-02-22,8.033919549370502,8.085044269070343,7.991924144399621,8.044875144958496,3371200
2010-02-23,8.048529702115625,8.0978281574451,7.993752402376563,8.021141052246094,4558400
2010-02-24,8.07591799156323,8.112435960734961,8.010185786358578,8.066788673400879,2673200
2010-02-25,7.920715748683062,8.112434173955382,7.907934566766385,8.101478576660156,4361600
2010-02-26,8.099652992038706,8.150777719705411,8.03574638593315,8.101478576660156,5261600
2010-03-01,8.106954781123685,8.216507941738055,8.068610548038848,8.201900482177734,6517600
2010-03-02,8.216508477019982,8.26033016203379,8.150776297760293,8.183642387390137,4657200
2010-03-03,8.22381521179909,8.313283502294345,8.20738216098045,8.220163345336914,4641200
2010-03-04,8.260330268052856,8.293195661582464,8.192771807101051,8.232941627502441,4554400
2010-03-05,8.247549505689978,8.358928970740179,8.24024647087589,8.344322204589844,5605200
2010-03-08,8.322410404627606,8.364405808455409,8.25302636083634,8.298673629760742,3582400
2010-03-09,8.300502405923282,8.335194789420548,8.231119031973382,8.269462585449219,4378800
2010-03-10,8.247549730305174,8.322411933757268,8.234768548379737,8.265809059143066,3648400
2010-03-11,8.225638074841987,8.258504165603627,8.163557758572452,8.256678581237793,3856400
2010-03-12,8.273112790678223,8.282242106836081,8.190947552213148,8.265809059143066,3005600
2010-03-15,8.273110118599575,8.388140718775512,8.242069617861818,8.377185821533203,3916800
