Date,Open,High,Low,Close,Volume
2010-01-04,29.824883381802394,29.901379364806267,29.612394900382405,29.81638526916504,1062400
2010-01-05,29.73989117085121,30.03737376676463,29.637894358837645,30.020374298095703,1393500
2010-01-06,29.89288537782968,30.045877381546784,29.26392113349731,29.32341766357422,2028700
2010-01-07,29.238417711449685,29.348909392501398,28.906932941343353,29.144922256469727,1186400
2010-01-08,29.14492846404981,29.81639301799656,29.14492846404981,29.450912475585938,3329500
2010-01-11,29.416908532924275,29.850383647397404,29.272414666555093,29.569900512695312,2296600
2010-01-12,29.323414724598006,29.510405653137006,29.20442167637042,29.314916610717773,2665100
2010-01-13,29.408404110365314,29.654891523437975,29.102423425049487,29.586896896362305,1905700
2010-01-14,29.459404576397578,29.646395488011173,29.323412070401442,29.501901626586914,1332100
2010-01-15,29.612392711716954,29.654889756396592,29.000424892916794,29.297910690307617,2866500
2010-01-19,29.246914496915313,29.493401913889052,29.136419578562098,29.289411544799805,1681200
2010-01-20,29.1704211514131,29.27241472402162,28.702947097780417,29.20442008972168,2029900
2010-01-21,30.113869305771484,30.98082274106217,29.297914275727447,30.054372787475586,5102700
2010-01-22,30.096861194816945,30.096861194816945,29.348901010900413,29.391401290893555,3292700
2010-01-25,29.51040343035916,29.52740289915658,28.957932042552937,29.46790313720703,2309700
2010-01-26,29.263917906639055,29.61239893394241,29.093926449884826,29.36591148376465,2050900
2010-01-27,29.21291714605549,29.54439867677625,28.991930539680684,29.501901626586914,1558100
2010-01-28,29.535901348478827,29.535901348478827,29.00893077903104,29.15342140197754,2253200
2010-01-29,29.323409908816423,29.688890349673976,28.94093000067284,28.983427047729492,2097000
2010-02-01,28.983427612324395,29.45090486600456,28.872935936288098,29.289411544799805,2564600
2010-02-02,29.263908138938646,29.680383664542173,28.94942615641733,29.57839012145996,2531700
2010-02-03,28.923931409865837,29.034426329414938,28.34596247389403,28.872936248779297,5831300
2010-02-04,28.71994373518809,28.88143381275531,28.405458450317386,28.405458450317383,2623400
2010-02-05,28.473457825130485,28.787939884305533,27.572505455071315,28.073978424072266,3252900
2010-02-08,28.014476776123047,28.311962554765284,27.793490212326258,28.014476776123047,1499000
2010-02-09,28.252474969424682,28.881439171226152,28.226974142317733,28.439462661743164,2847900
2010-02-10,28.354469958895404,28.405465131006572,27.87849448451267,28.133480072021484,1503900
2010-02-11,28.031479024581607,28.362960524347223,27.895486531285027,28.0059814453125,2463700
2010-02-12,27.62350808136737,27.9719891305473,27.504515026864595,27.937990188598633,2626400
2010-02-16,28.694444202920298,29.00042814665057,28.311967515574494,28.83043670654297,2557400
2010-02-17,29.01742802929116,29.14492242177187,28.81344089210253,29.059925079345703,1172800
2010-02-18,29.085426224008135,29.127923274531366,28.677448702814303,28.847436904907227,1473600
2010-02-19,28.69444243119553,29.221416187223053,28.69444243119553,29.17041778564453,2177600
2010-02-22,29.102427805997085,29.510405356816815,29.102427805997085,29.36591148376465,2047700
2010-02-23,31.00632467459923,32.391750742913985,30.819333738099044,31.37180519104004,9134000
2010-02-24,31.3378014387061,31.490793410116957,30.93832528430401,31.099815368652344,3461400
2010-02-25,30.65783964201393,31.142313148744382,30.08837203464614,31.1168155670166,3295100
2010-02-26,31.09981728834058,31.133816226823196,30.598344293832305,30.99782371520996,2952300
2010-03-01,31.0233120358317,31.159304506844066,30.768326557973047,30.887319564819336,1551300
2010-03-02,30.84483101836128,31.06581762873411,30.836329662779352,30.878829956054688,1514300
2010-03-03,31.023309932371216,31.091307784425098,30.61533254699604,30.70882797241211,1118400
2010-03-04,30.691847799772244,31.006329957388996,30.56435336819671,30.861839294433594,1266500
2010-03-05,30.895827757299337,31.193313613803326,30.836331234462005,31.091320037841797,1852600
2010-03-08,31.023314696947498,31.28680155064868,30.94681872279661,31.006315231323242,2261500
2010-03-09,31.014817324761268,31.21030632062634,30.93832134878653,31.125308990478516,1332400
2010-03-10,31.031819196118185,31.720283105187974,31.031819196118185,31.490795135498047,2034300
2010-03-11,31.44829441765204,31.68628047300099,31.42279683809803,31.669281005859375,2365800
2010-03-12,31.80527866350281,31.80527866350281,31.074320911660802,31.626789093017578,1586500
2010-03-15,31.686285353002702,31.82227786876299,31.329306215000948,31.473796844482422,1081000
2010-03-16,31.52479749133464,31.98377348047189,31.439803378820727,31.86478042602539,1173000
2010-03-17,31.76277613884083,32.179254973886174,31.686280158620942,31.941268920898438,1093500
2010-03-18,31.822272797651877,32.35774466164049,31.737278704715123,32.32374572753906,959300
2010-03-19,32.434242939928254,33.08870787731888,31.98376837928053,32.81672286987305,3963400
2010-03-22,32.459736167438855,32.79971900230394,32.42574047780563,32.612728118896484,2101200
2010-03-23,32.59572733907979,32.70622224230469,32.14525285701002,32.65522384643555,1583700
2010-03-24,32.63823248753579,32.63823248753579,32.034762727923535,32.15375900268555,1642300
2010-03-25,32.204760934985664,32.21326229184315,31.550295876617696,31.61829376220703,1963600
2010-03-26,31.482295742589013,31.584289310866904,30.963823303507695,31.167810440063477,2779400
2010-03-29,31.371788927752565,31.694772220912007,31.26979539813437,31.46528434753418,1227600
2010-03-30,31.558779767315798,31.60977491096697,31.210298902330766,31.46528434753418,911800
2010-03-31,31.380298614501953,31.53329058652942,31.09131738102456,31.380298614501953,1151500
2010-04-01,31.47379615515366,31.558793502090587,30.819331174166994,31.150815963745117,1355300
2010-04-05,31.269810286351273,31.601291847172664,30.946826839412594,31.4143009185791,1633500
2010-04-06,31.29531456142164,31.43130710884269,31.108323592848418,31.142322540283203,1627100
2010-04-07,31.12531266591598,31.193310538063784,30.802332500164926,31.048816680908203,1777700
2010-04-08,31.031817489873447,31.24430597875658,30.606840512107176,31.20180892944336,2538600
2010-04-09,31.116820704097428,31.635293233604365,31.02332523257091,31.61829376220703,1507500
2010-04-12,31.601284908735945,31.71177981885507,31.4057959091816,31.431293487548828,774100
2010-04-13,31.431292751141648,31.62678174611586,31.142308314589204,31.575786590576172,994800
2010-04-14,31.533293597118544,32.60423750355743,31.405802436468342,32.53623962402344,2417300
2010-04-15,32.66374070565047,33.947170142258756,32.587244696692494,33.87067413330078,4850400
2010-04-16,33.84516882948486,33.99816081252661,33.25020036680219,33.488189697265625,3394800
2010-04-19,33.47968320763261,33.794165239077365,33.19920010994317,33.428688049316406,2935800
2010-04-20,33.55618258787875,33.63267857542164,33.08020719402109,33.40319061279297,2004100
2010-04-21,33.19070484557005,34.40613939065245,33.14820779173643,34.30414581298828,2996300
2010-04-22,34.20214275203153,34.76311213711949,33.683670408993954,34.66961669921875,1765300
2010-04-23,34.53363403829773,34.695124140932656,34.168153536576796,34.55913162231445,2095100
2010-04-26,34.550634857914254,34.703626852625064,34.372142035873296,34.414642333984375,1034100
2010-04-27,34.27014447545508,34.58462654260358,33.530685415067,33.6326789855957,2109500
2010-04-28,33.72617734478598,34.00666049845285,33.48819124563622,33.80267333984375,1344000
2010-04-29,33.998160918333035,35.03510586388372,33.896167343426875,34.57612991333008,1997200
2010-04-30,34.74612121914913,35.341089681162245,34.3211442094708,34.601627349853516,2516700
2010-05-03,34.43163893121263,36.00405595095493,34.43163893121263,35.83406448364258,3486000
2010-05-04,35.5705724151223,35.63857028916363,34.54212888762537,34.8651123046875,2002100
2010-05-05,35.51956613075441,35.51956613075441,34.457123998886786,34.542118072509766,2492300
2010-05-06,34.61862064912957,34.93310267239154,31.966765489234376,33.17369842529297,4375600
2010-05-07,33.173700786847625,33.72617213721669,32.72322624235147,32.83372116088867,4366000
2010-05-10,33.658178508588385,35.00110744097935,33.47968893929105,34.984107971191406,2938100
2010-05-11,34.71211798592144,35.698064396709306,34.635622003950104,35.10309600830078,1808600
2010-05-12,35.12859950251302,36.02954864501953,35.052103514723115,36.02954864501953,1651400
2010-05-13,35.78305565410208,35.95304707192896,35.35807873069319,35.53657150268555,1655100
2010-05-14,35.383588767749835,35.468582877644614,34.56763039809962,34.83961868286133,1963000
2010-05-17,34.86511216725634,35.434579769680845,34.09165418582903,34.78861618041992,1777900
2010-05-18,34.84811186696701,35.281586953814674,34.03215685506727,34.22764587402344,1649100
2010-05-19,34.14264650000611,34.533627756945236,33.28419449030782,33.785667419433594,2478100
2010-05-20,32.969717599346005,33.47968872038025,31.95827022863993,32.3067512512207,3080700
